"district","state","location_name","dist_code_2011","vill_code_2011","tot_p","tot_m","tot_f","p_lit","m_lit","f_lit","tot_work_p","tot_work_m","tot_work_f","adi_2011","msw_2011","asset_2011","fc_2011","bf_2011","adi_2019","msw_2019","asset_2019","fc_2019","bf_2019"
"jamui","bihar","Lathane","238.0","258660.0",1976,1039,937,1008,665,343,752,451,301,"7","2","2","2","1","6.0","2.0","1.0","2.0","1.0"
"jamui","bihar","Sugi","238.0","258661.0",1506,792,714,778,523,255,248,192,56,"7","2","1","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Thegua","238.0","258662.0",534,291,243,151,117,34,273,138,135,"6","2","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Sonpai","238.0","258663.0",3442,1791,1651,1851,1139,712,907,844,63,"7","1","2","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Garsanda","238.0","258664.0",4467,2306,2161,2300,1448,852,1998,1097,901,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Barar","238.0","258665.0",755,388,367,454,251,203,295,190,105,"9","2","2","2","3","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Khargpur","238.0","258668.0",819,437,382,434,267,167,238,223,15,"6","2","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Siho Chak","238.0","258670.0",446,235,211,267,149,118,109,97,12,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Agabara Barwata","238.0","258675.0",7063,3650,3413,3754,2284,1470,2427,1731,696,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Piri","238.0","258676.0",289,143,146,129,82,47,139,75,64,"5","1","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Abhaipur","238.0","258677.0",1564,818,746,932,579,353,529,364,165,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Indpe","238.0","258680.0",2962,1548,1414,1668,1019,649,956,676,280,"7","2","2","2","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Dhenkdih","238.0","258681.0",352,158,194,213,115,98,185,72,113,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Bukar","238.0","258682.0",3042,1573,1469,1555,948,607,1474,789,685,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Lotan","238.0","258683.0",932,493,439,346,208,138,270,154,116,"7","2","1","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Narainpur","238.0","258684.0",2784,1397,1387,1667,1006,661,925,704,221,"8","2","2","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Bijuahi","238.0","258685.0",757,394,363,564,324,240,196,182,14,"7","2","2","2","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Majhwe","238.0","258686.0",5225,2699,2526,2078,1265,813,1699,1186,513,"6","1","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Lakhan Dhanawan","238.0","258689.0",1461,731,730,592,367,225,488,330,158,"6","2","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Domanpura","238.0","258690.0",1761,927,834,685,436,249,822,453,369,"8","2","2","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Nabinagar","238.0","258691.0",4250,2296,1954,2295,1400,895,1714,1118,596,"7","1","2","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Lakhapur","238.0","258692.0",2483,1274,1209,1037,635,402,773,647,126,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Kakan","238.0","258693.0",7121,3648,3473,3227,1919,1308,2798,1728,1070,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Sonai","238.0","258694.0",2288,1203,1085,1016,590,426,865,513,352,"5","1","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Dhandh","238.0","258695.0",2272,1207,1065,1237,767,470,696,472,224,"6","2","1","2","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Lakhanpur","238.0","258696.0",2371,1279,1092,1423,915,508,761,568,193,"6","2","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Partapur","238.0","258697.0",1786,955,831,944,576,368,525,440,85,"8","2","2","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Rajpura","238.0","258698.0",815,430,385,301,199,102,231,187,44,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Marwa","238.0","258699.0",1817,929,888,691,425,266,588,410,178,"5","2","1","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Dighoi","238.0","258700.0",681,364,317,325,211,114,168,167,1,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Semaria Bikrampur","238.0","258701.0",1188,631,557,618,419,199,534,288,246,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Amma Sarari","238.0","258702.0",3631,1893,1738,1918,1139,779,1487,842,645,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Misir Manda","238.0","258703.0",757,397,360,402,235,167,387,195,192,"6","2","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Nim Nawada","238.0","258704.0",1305,659,646,636,378,258,405,253,152,"6","2","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Bhat Chak","238.0","258705.0",1459,756,703,839,518,321,537,346,191,"6","2","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Damdama","238.0","258706.0",152,80,72,71,50,21,75,37,38,"6","2","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Sira Nawada","238.0","258707.0",735,382,353,202,114,88,232,193,39,"8","3","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Lohra","238.0","258709.0",5140,2636,2504,2633,1602,1031,1816,1201,615,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Sultanpur","238.0","258711.0",304,168,136,77,62,15,260,145,115,"5","1","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Amrath","238.0","258712.0",7175,3693,3482,3321,2009,1312,2356,1713,643,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Sangthu","238.0","258715.0",3806,1970,1836,2102,1196,906,1720,1055,665,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Bhagwana","238.0","258717.0",1328,691,637,619,434,185,576,340,236,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Kundri Son Kurha Harla","238.0","258719.0",5734,2918,2816,3226,1846,1380,2495,1504,991,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Chandwara","238.0","258720.0",1357,724,633,870,499,371,497,358,139,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Kharsari","238.0","258721.0",4725,2441,2284,2490,1333,1157,2100,1249,851,"6","2","1","2","1","7.0","2.0","2.0","2.0","1.0"
